"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","Appraisal_Date","Utility_Sewer","Utility_Water","Utility_Electric","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","row_num"
"11043",6020250030,350000,2018-05-16,"2008-10-01",0.2408,2015-03-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11044",6020290050,275000,2018-06-07,"2005-10-01",0.2733,2016-12-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","N","N","Y","N",1
"11045",6020290140,336300,2018-11-13,"2005-10-01",0.2734,2016-12-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","N","N","Y","N",1
"11046",6020310150,439950,2018-11-20,"2009-09-01",0.3535,2019-03-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11047",6020330030,428000,2018-12-27,"2008-06-13",0.3202,2014-10-31,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"11048",6020370210,455000,2018-08-23,"2009-09-01",0.3549,2019-03-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11049",6020370390,460000,2018-06-20,"2009-09-01",0.3099,2019-03-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11050",6020410130,385000,2018-04-03,"2004-04-02",0.2417,2011-11-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","Y","Y","Y","Y","N",1
"11051",6020430010,403835,2018-07-18,"2008-12-04",0.3238,2014-12-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11052",6020460470,429777,2018-05-15,"2009-09-01",0.237,2019-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","Y","N",1
"11053",6020490270,420000,2018-06-08,"2008-08-14",0.2118,2014-12-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11054",6020500010,459950,2018-07-25,"2008-08-14",0.3469,2014-12-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11055",6020500070,464000,2018-03-21,"2008-08-14",0.3473,2019-02-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11056",6020520100,645000,2018-05-16,"2009-06-01",0.8977,2019-05-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","Y","N",1
"11057",6020520120,750000,2018-09-24,"2009-06-01",0.8736,2019-05-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim",NA,4215,"N","Y","N","N","N","Y","N",1
"11058",6020560290,320000,2018-04-17,"2005-05-12",0.3831,2017-06-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","N","N",1
"11059",6020560720,325000,2018-07-03,"2005-05-12",0.2869,2017-06-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11060",6020610170,448000,2018-07-11,"2008-10-01",0.2307,2014-12-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"11061",6020610540,350000,2018-10-15,"2008-10-01",0.2323,2014-12-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"11062",6020610600,305000,2018-03-29,"2008-10-01",0.2347,2014-12-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"11063",6020610860,357000,2018-07-18,"2008-10-01",0.3209,2014-12-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"11064",6020690120,460000,2018-06-18,"2001-06-04",2.491,2017-04-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Stream/Creek",152,"N","N","N","N","N","N","N",1
"11065",6020700200,418000,2018-12-27,"2008-06-13",0.2906,2015-02-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","N","Y","Y","N",1
"11066",6020700230,580000,2018-05-07,"2008-06-13",0.26,2015-02-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","N","Y","Y","N",1
"11067",6020740080,272000,2018-09-07,"2008-06-13",0.2869,2015-02-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"11068",6020740220,274000,2018-05-15,"2008-06-13",0.2876,2015-02-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"11069",6020780370,415000,2018-06-25,"2006-07-02",0.5012,2015-12-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","N","N","Y","N",1
"11070",6020860010,315000,2018-08-24,"2008-10-01",0.3194,2014-12-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"11071",6020890230,415000,2018-09-27,"2008-10-02",0.2479,2015-04-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11072",6020910230,310000,2018-07-17,"2008-10-02",0.3773,2015-03-05,"SEWER/SEPTIC AVAIL","WATER INSTALLED","POWER INSTALLED","View Good",NA,4215,"N","N","N","N","N","Y","N",1
"11073",6020910390,478400,2018-03-15,"2008-10-02",0.231,2015-03-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11074",6020910410,455000,2018-08-27,"2008-10-02",0.2295,2015-03-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11075",6020910480,515000,2018-05-29,"2008-10-02",0.2461,2015-03-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11076",6020950010,545000,2018-11-27,"2009-06-02",0.3581,2019-05-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Avg",NA,4215,"N","N","N","N","N","Y","N",1
"11077",6020980040,420000,2018-09-18,"2008-10-02",0.2348,2015-04-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11078",6021020070,1750000,2018-07-09,NA,NA,NA,NA,NA,NA,NA,NA,6433,"Y","Y","Y","Y","Y","Y","N",1
"11079",6021020104,3750000,2018-11-28,NA,NA,NA,NA,NA,NA,NA,NA,6433,"Y","Y","Y","Y","Y","Y","N",1
"11080",6021040220,450000,2018-09-21,"2008-05-13",0.2891,2015-02-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"11081",6021050160,405000,2018-07-19,"2008-10-01",0.2297,2015-01-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"11082",6021060070,340000,2018-12-07,"2008-10-01",0.3152,2015-01-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","N","N","Y","N",1
"11083",6021080130,377000,2018-06-23,"2008-10-01",0.3213,2015-01-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11084",6021100160,385000,2018-09-04,"2008-05-13",0.3342,2019-03-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","Y","N","Y","N",1
"11085",6021110260,356000,2018-11-05,"2006-07-02",0.3033,2015-12-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11086",6021120370,390000,2018-07-30,"2006-08-01",0.3263,2015-10-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11087",6021140560,285000,2018-11-13,"2006-07-01",0.1865,2015-12-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","N","N","Y","N",1
"11088",6021170380,329950,2018-01-03,"2008-02-14",0.3914,2015-03-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11089",6021180650,360000,2018-11-13,"2001-06-12",0.3533,2016-09-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11090",6021180870,364000,2018-09-13,"2001-06-12",0.3213,2016-09-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11091",6021180890,2574,2018-11-29,"2001-06-12",0.3178,2016-09-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11092",6021190070,302000,2018-11-16,"2004-04-01",0.241,2011-11-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,21,"N","N","N","N","N","N","N",1
"11093",6021200240,325000,2018-08-13,"2008-08-14",0.1377,2015-01-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11094",6021200330,349990,2018-08-02,"2008-08-14",0.1393,2015-01-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11095",6021230020,357500,2018-11-21,"2005-10-01",0.5022,2017-01-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11096",6021230100,260000,2018-04-09,"2005-10-01",0.3127,2017-01-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11097",6021280190,451000,2018-08-04,"2008-03-14",0.4132,2015-02-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11098",6021330010,470000,2018-05-10,"2004-04-02",0.303,2011-12-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","Y","Y","N",1
"11099",6021350600,522000,2018-07-15,"2009-06-02",0.2413,2019-04-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","N",1
"11100",6021360030,339900,2018-04-02,"2008-11-01",0.1904,2014-12-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","N","N","Y","N",1
"11101",6021370060,429950,2018-10-05,"2008-06-13",0.2168,2015-02-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11102",6021370580,430000,2018-05-03,"2008-06-13",0.2728,2015-02-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11103",6021370650,425000,2018-08-22,"2008-06-13",0.3302,2015-02-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11104",6021370670,389950,2018-03-21,"2008-06-13",0.2595,2015-02-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","N","N","Y","N",1
"11105",6021380140,330000,2018-01-04,"2009-09-15",0.207,2019-03-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","N","N",1
"11106",6021380690,359950,2018-08-16,"2009-09-15",0.2258,2019-03-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","Y","N",1
"11107",6021440150,319950,2018-05-22,"2008-04-13",0.1399,2015-04-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","N","N",1
"11108",6021440330,272000,2018-01-04,"2008-04-13",0.1404,2015-04-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","N","N",1
"11109",6021510390,335000,2018-03-30,"2008-04-14",0.2072,2015-02-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","Y","Y","N",1
"11110",6021510560,333000,2018-06-12,"2008-04-14",0.2068,2015-02-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","Y","Y","N",1
"11111",6021520140,268000,2018-04-18,"2006-07-01",0.1895,2016-01-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"Y","Y","N","N","N","Y","N",1
"11112",6021540130,445000,2018-11-27,"2001-06-10",1.0345,2016-10-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","N","N",1
"11113",6021580030,301000,2018-04-09,"2009-09-01",0.1865,2019-03-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","Y","N","N","Y","N",1
"11114",6021580280,334950,2018-09-24,"2009-09-01",0.1842,2019-03-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","Y","N","N","Y","N",1
"11115",6021600310,290000,2018-05-25,"2006-07-01",0.3493,2015-10-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11116",6021600540,332650,2018-05-14,"2006-07-01",0.2123,2015-11-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11117",6021640020,380000,2018-02-26,"2006-07-01",0.2881,2015-12-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11118",6021660180,390000,2018-01-05,"2009-09-01",0.2964,2019-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","Y","N","N","Y","N",1
"11119",6021661220,485000,2018-07-15,"2009-09-01",0.2295,2019-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","Y","N","N","Y","N",1
"11120",6021670170,260000,2018-06-25,"2001-06-03",0.1928,2016-02-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,214,"N","Y","Y","Y","Y","Y","Y",1
"11121",6021670300,205900,2018-02-16,"2001-06-03",0.3196,2016-02-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,214,"N","Y","Y","Y","Y","Y","Y",1
"11122",6021670320,261000,2018-06-29,"2001-06-03",0.231,2016-02-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,214,"N","Y","Y","Y","Y","Y","Y",1
"11123",6021710180,245000,2018-03-20,"2001-06-03",0.2006,2016-02-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,214,"N","Y","Y","Y","Y","Y","Y",1
"11124",6021720600,4e+05,2018-06-18,"2001-06-09",0.4132,2016-03-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","N","N",1
"11125",6021720790,295000,2018-04-02,"2001-06-09",0.4196,2016-03-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","N","N",1
"11126",6021730180,355250,2018-04-11,"2008-08-14",0.1377,2015-02-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11127",6021730340,280000,2018-06-22,"2008-08-14",0.1851,2019-04-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11128",6021760030,328000,2018-04-10,"2006-07-02",0.5284,2015-12-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11129",6021760070,363017,2018-05-21,"2006-07-02",0.4603,2015-12-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11130",6021780090,289000,2018-08-01,"2006-07-02",0.487,2015-12-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11131",6021840020,484000,2018-08-24,"2008-08-14",0.2885,2014-12-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","N","N","N","N","Y","N",1
"11132",6021840130,589950,2018-08-03,"2008-08-14",0.3049,2014-12-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Avg",NA,6433,"Y","N","N","N","N","Y","N",1
"11133",6021850050,270000,2018-04-11,"2006-07-02",0.437,2018-08-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11134",6021860300,409950,2018-02-22,"2004-04-02",0.1518,2011-10-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","Y","Y","N","Y","N",1
"11135",6021860380,384500,2018-11-07,"2004-04-02",0.1573,2011-10-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","Y","Y","N","Y","N",1
"11136",6021930220,303675,2018-06-23,"2006-07-01",0.2175,2015-09-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","N","N","Y","N",1
"11137",6021961140,474999,2018-05-30,"2008-01-13",0.2692,2015-01-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","Y","N","N","N","Y","N",1
"11138",6021961410,2e+05,2018-04-08,"2008-01-13",0.2913,2015-01-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"Y","Y","N","N","N","Y","N",1
"11139",6021970120,303000,2018-11-28,"2008-05-13",0.1101,2015-01-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","Y","N","Y","N",1
"11140",6022000390,384000,2018-03-20,"2008-02-14",0.1746,2015-04-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11141",6022001030,345000,2018-06-19,"2008-02-14",0.2283,2015-04-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11142",6022001070,404000,2018-05-08,"2008-02-14",0.2497,2015-04-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11143",6022030100,301000,2018-11-05,"2001-06-12",0.3644,2016-05-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","N","N",1
"11144",6022030200,355000,2018-09-11,"2001-06-12",0.3416,2016-05-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","N","N",1
"11145",6022030470,362500,2018-03-20,"2001-06-12",0.3502,2016-05-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","N","N",1
"11146",6022050110,378100,2018-03-09,"2009-06-01",0.2032,2019-03-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","N","N","N","N","Y","Y",1
"11147",6022090150,250000,2018-06-12,"2001-06-03",0.2771,2016-04-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,214,"N","Y","Y","Y","Y","Y","Y",1
"11148",6022120050,250000,2018-06-22,"2008-11-01",0.1363,2019-04-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11149",6022130050,4e+05,2018-02-28,"2008-03-14",0.487,2015-03-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"11150",6022150520,299000,2018-09-07,"2006-07-01",0.1491,2016-01-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11151",6022150780,288000,2018-12-11,"2006-07-01",0.1488,2016-01-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11152",6022150800,315000,2018-07-26,"2006-07-01",0.149,2016-01-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11153",6022180110,3e+05,2018-02-12,"2008-02-14",0.1794,2015-04-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11154",6022180240,315000,2018-07-10,"2008-02-14",0.2172,2015-04-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11155",6022180270,332000,2018-06-06,"2008-02-14",0.2009,2015-04-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11156",6022180310,304000,2018-06-28,"2008-02-14",0.2011,2015-04-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11157",6022210220,3e+05,2018-12-10,"2006-07-01",0.2849,2018-08-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11158",6022210310,307000,2018-04-20,"2006-07-01",0.308,2015-12-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11159",6022210400,3e+05,2018-11-20,"2006-07-01",0.189,2015-12-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11160",6022270160,274000,2018-05-25,"2006-07-01",0.2365,2016-01-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11161",6022270200,305000,2018-11-13,"2006-07-01",0.1905,2016-01-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11162",6022270240,295000,2018-08-23,"2006-07-01",0.196,2016-01-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11163",6022300080,332000,2018-08-02,"2006-08-01",0.2632,2015-11-06,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11164",6022300830,248000,2018-05-10,"2006-08-01",0.2146,2015-11-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","Y","N","N","N","Y","N",1
"11165",6022320300,302000,2018-03-06,"2008-05-13",0.2663,2015-01-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"11166",6022330150,309950,2018-10-25,"2008-05-13",0.2085,2014-11-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","N","N",1
"11167",6022350220,474950,2018-07-16,"2006-07-02",0.6811,2015-12-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1043,"N","N","N","Y","N","Y","N",1
"11168",6022360110,303000,2018-11-08,"2008-05-13",0.0893,2014-11-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11169",6022360380,315000,2018-08-07,"2008-05-13",0.085,2014-11-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"11170",6022420110,424950,2018-05-23,"2009-09-15",0.2146,2019-04-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","Y","N",1
"11171",6022420130,422000,2018-05-18,"2009-09-15",0.2727,2019-04-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","Y","N",1
"11172",6022420430,439000,2018-09-26,"2009-09-15",0.3,2019-03-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","N","N","N","N","N",1
"11173",6022430040,550000,2018-06-01,"2008-11-01",0.3675,2015-01-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
