"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","square_feet","condition","quality","attic_finished_square_feet","basement_square_feet","basement_finished_square_feet","porch_square_feet","attached_garage_square_feet","detached_garage_square_feet","fireplaces","stories","bedrooms","bathrooms","year_built"
"11546",320251063,93500,2018-04-17,2009-01-15,0.2295,"0","0",943,"0","1","0","0","0","0","0",2270,"6","5","0","0","0","1","1","0",1,2,3,2.5,2019
"11547",320251145,449900,2018-04-09,2009-01-15,0.3989,"0","0",943,"0","1","0","0","0","0","0",2472,"6","5","0","0","0","1","1","0",1,2,4,3,2006
"11548",320252013,380000,2018-10-10,2009-01-15,4.58,"0","0",943,"0","1","0","0","0","1","0",4229,"6","4","0","0","0","0","0","0",1,2,2,1.75,1979
"11549",320252116,417000,2018-02-22,2009-01-15,4.81,"0","1",943,"0","0","0","0","0","1","0",3448,"6","5","0","1","1","1","0","0",1,2,3,3,2006
"11550",320254100,335000,2018-09-10,2009-01-15,0.3,"0","0",943,"0","1","0","0","0","0","0",2272,"6","5","0","0","0","0","0","0",1,2,3,1.75,1996
"11551",320258022,125000,2018-09-24,2009-01-15,0.6899,"0","0",943,"0","1","0","0","0","0","0",2300,"6","7","0","0","0","0","0","0",2,1,3,2,1986
"11552",320262090,3e+05,2018-06-28,2018-01-23,0.3306,"0","0",943,"0","0","0","0","0","1","0",1848,"6","5","0","0","0","1","1","0",1,2,4,2,1984
"11553",320272081,286160,2018-11-16,2018-01-23,0.3117,"0","0",943,"0","1","1","0","1","1","0",1184,"6","4","1","0","0","1","0","1",1,1,2,1.75,1979
"11554",320272165,275800,2018-01-11,2018-01-23,0.1377,"0","0",943,"0","1","0","0","1","1","0",1644,"6","4","0","0","0","0","0","0",0,1.5,4,2,2001
"11555",320276001,271000,2018-11-27,2018-01-23,0.1699,"0","0",943,"0","1","0","0","1","1","0",1336,"6","4","0","0","0","1","0","0",0,1,3,2,1999
"11556",320276031,303400,2018-07-26,2018-01-23,0.3,"0","0",943,"0","1","1","0","1","1","0",1688,"6","4","0","0","0","1","1","0",1,2,5,2.5,1997
"11557",320276053,270000,2018-07-24,2018-01-23,0.1167,"0","0",943,"0","1","1","0","1","1","0",1356,"6","5","0","0","0","0","1","0",0,2,4,2.5,2006
"11558",320284171,310000,2018-10-10,2018-01-22,0.3181,"0","0",943,"0","1","1","1","0","1","0",1552,"6","5","0","0","0","1","1","0",1,1,3,1.75,1992
"11559",320287001,282500,2018-09-18,2018-01-22,0.4099,"0","0",943,"0","1","1","1","1","1","0",2220,"6","5","0","0","0","0","0","0",1,1,4,2.75,2002
"11560",320291040,235000,2018-08-21,2018-01-21,0.2892,"0","0",943,"0","1","1","1","1","1","0",809,"6","3","0","0","0","0","0","0",0,1,2,1,1981
"11561",320291089,275000,2018-09-05,2018-01-21,0.3085,"0","0",943,"0","1","1","1","1","1","0",1517,"6","5","0","1","0","0","1","0",1,1,3,1.75,1973
"11562",320291096,247000,2018-12-04,2018-01-21,0.1138,"0","0",943,"0","1","1","1","1","1","0",1272,"6","4","0","0","0","1","0","0",1,1,2,1,1978
"11563",320291141,295000,2018-03-29,2018-01-21,0.2563,"0","0",943,"0","1","0","1","1","1","0",1882,"6","5","0","0","0","0","1","0",1,2,4,2.75,1995
"11564",320301033,260000,2018-11-06,2017-01-20,0.1699,"0","0",943,"0","1","0","1","1","1","0",894,"6","4","1","0","0","1","0","1",0,1,4,1.5,1982
"11565",320301111,270000,2018-05-23,2017-01-20,0.2324,"0","0",943,"0","1","0","1","1","1","0",1457,"6","5","0","0","0","1","1","0",1,1,3,1,1980
"11566",320308009,230000,2018-10-24,2017-01-20,0.2678,"0","0",943,"0","0","0","0","1","1","0",624,"6","3","0","0","0","0","0","0",0,1,2,1,1998
"11567",320322102,280500,2018-09-25,2018-01-21,0.2513,"0","0",943,"0","1","0","1","1","1","0",1473,"6","5","0","0","0","1","1","0",1,1,3,1,1977
"11568",320324065,291500,2018-10-18,2018-01-24,0.1377,"0","0",943,"0","0","0","1","0","1","0",1712,"6","4","0","0","0","1","0","0",0,1.5,3,1,1995
"11569",320324085,236000,2018-11-20,2018-01-24,0.1492,"0","0",943,"0","1","1","1","0","1","0",1458,"6","4","0","0","0","0","0","0",0,1,2,1,1990
"11570",320324143,210000,2018-01-11,2018-01-24,0.1399,"0","0",943,"0","0","0","1","0","1","0",1152,"6","4","0","0","0","1","1","0",1,1,3,1.5,1981
"11571",320325033,280000,2018-07-31,2018-01-24,0.16,"0","0",943,"0","1","0","1","1","1","0",1056,"5","5","0","0","0","0","1","0",1,1,3,1.75,1991
"11572",320325069,327000,2018-09-20,2018-01-24,0.1377,"0","0",943,"0","1","1","1","1","1","0",1965,"6","5","0","0","0","0","1","0",1,2,3,2.5,2010
"11573",320326051,265000,2018-09-19,2018-01-21,0.1899,"0","0",943,"0","1","1","1","1","1","0",1751,"6","4","0","0","0","1","1","0",1,2,3,2.25,1990
"11574",320326103,230000,2018-06-29,2018-01-21,0.15,"0","0",943,"0","1","1","1","1","1","0",1054,"6","4","1","0","0","0","0","0",1,1,1,1,1980
"11575",320327063,395000,2018-01-05,2018-01-24,0.2456,"0","0",943,"0","0","0","1","0","1","0",1570,"6","5","0","0","0","1","1","0",2,2,3,2.25,2004
"11576",320327073,270000,2018-12-06,2018-01-24,0.1147,"0","0",943,"0","0","0","1","0","1","0",1357,"6","5","0","0","0","0","1","0",0,2,3,2,1994
"11577",320331215,199000,2018-06-28,2018-01-24,0.1199,"0","0",943,"0","0","1","1","0","1","0",1341,"6","4","0","0","0","1","0","0",0,1,3,1,2000
"11578",320332120,293000,2018-05-16,2018-01-24,0.2199,"0","0",943,"0","1","1","1","0","1","0",1518,"6","4","0","0","0","0","0","0",1,1,3,1,1998
"11579",320332154,230500,2018-01-24,2018-01-24,0.16,"0","0",943,"0","1","1","1","0","1","0",1086,"6","4","0","0","0","0","0","0",0,1,2,1,1994
"11580",320333065,82898,2018-06-18,2018-01-24,0.4045,"0","0",943,"0","0","1","1","0","1","0",1500,"6","4","0","0","0","1","0","0",0,1,4,1.75,1969
"11581",320333155,292000,2018-08-28,2018-01-24,0.21,"0","0",943,"0","1","1","1","0","1","0",1560,"6","5","0","0","0","1","1","0",1,2,2,2,1985
"11582",320333185,288000,2018-07-09,2018-01-24,0.2023,"0","0",943,"0","0","1","1","0","1","0",1668,"6","4","0","0","0","0","0","0",0,2,2,1,1998
"11583",320335004,130000,2018-11-29,2018-01-24,0.1699,"0","0",943,"0","1","1","1","0","1","0",1166,"4","3","0","0","0","1","0","0",1,1,3,1,1987
"11584",320336021,267000,2018-04-13,2018-01-24,0.2189,"0","0",943,"0","1","1","1","0","1","0",1241,"6","4","0","1","0","1","0","0",0,1,3,1,1999
"11585",320337031,232000,2018-10-19,2018-01-24,0.2199,"0","0",943,"0","1","1","1","0","1","0",956,"6","4","0","0","0","0","1","0",1,1,3,1,1989
"11586",320338072,95000,2018-09-25,2018-01-24,0.1623,"0","0",943,"0","1","0","0","0","1","0",1185,"6","5","0","0","0","1","1","0",0,1,3,2,1993
"11587",320341029,320000,2018-08-14,2009-06-15,1.03,"0","0",943,"0","1","0","0","0","1","0",1746,"6","5","0","0","0","1","1","0",1,1,3,1,1990
"11588",320343119,319675,2018-10-03,2009-01-01,0.81,"0","0",943,"1","1","0","0","0","1","0",1584,"4","4","0","0","0","0","0","0",1,1.5,3,1,1984
"11589",320345015,290000,2018-07-19,2009-01-01,1.3699,"0","0",943,"1","0","0","0","0","1","0",2155,"6","4","0","0","0","0","0","0",1,1.5,4,1.5,1965
"11590",320345032,307000,2018-07-02,2009-01-01,0.2056,"0","0",943,"1","1","0","0","0","1","0",1353,"6","4","0","0","0","1","1","0",0,1,3,2,2005
"11591",320347013,156300,2018-02-02,2009-01-01,0.2132,"0","0",943,"0","1","0","0","0","1","0",1800,"6","3","0","0","0","0","0","0",0,1,6,2,1987
"11592",320352035,4e+05,2018-08-01,2009-06-15,0.5699,"0","0",943,"0","1","0","0","0","1","0",1992,"6","5","0","0","0","1","0","1",1,2,3,2,2008
"11593",320354031,464500,2018-10-09,2009-06-15,0.46,"0","0",943,"0","0","0","0","0","1","0",1943,"6","6","0","0","0","1","1","0",1,1,3,2.5,2017
"11594",320361027,460000,2018-05-24,2009-07-15,0.76,"0","0",943,"0","1","0","0","0","0","0",2498,"6","4","0","0","0","0","0","0",1,2,4,3.25,1999
"11595",320361092,25432,2018-08-03,2009-07-15,1.3766,"0","0",943,"0","1","0","0","0","0","0",632,"4","1","0","0","0","0","0","0",1,1,1,1,1925
"11596",321163071,385000,2018-01-23,2004-03-27,0.26,"1","0",56,"1","1","0","0","0","1","0",1766,"6","5","0","0","0","0","0","1",2,1,3,1.5,1988
"11597",321212018,440007,2018-03-06,2004-03-27,0.25,"1","0",56,"1","1","0","0","0","1","0",1372,"6","5","0","1","0","1","0","0",1,1.5,3,1.75,1976
"11598",321231059,361000,2018-12-26,2004-06-26,0.1899,"0","0",56,"0","1","1","1","0","1","0",1620,"6","5","0","0","0","1","0","0",1,1,3,1.5,1979
"11599",321235013,355000,2018-08-09,2004-06-26,0.194,"0","0",56,"0","1","1","1","0","1","0",1450,"6","5","0","0","0","1","1","0",1,1,3,2,1995
"11600",321235033,370000,2018-08-30,2004-06-26,0.1148,"0","0",56,"0","1","1","1","0","1","0",2366,"6","6","0","0","0","0","1","0",1,2,3,2.5,2018
"11601",321238008,350000,2018-03-20,2004-06-26,0.2731,"0","0",56,"0","1","1","1","0","1","0",1855,"6","4","0","0","0","0","0","0",1,1,2,1.75,1990
"11602",321252006,386000,2018-01-31,2004-02-26,0.8948,"0","0",56,"0","1","1","1","0","1","0",816,"6","4","0","0","0","1","0","0",0,1,2,1,1959
"11603",321256023,385000,2018-11-14,2004-02-26,0.1693,"0","0",56,"0","1","1","1","0","1","0",1972,"6","5","0","0","0","1","1","0",1,2,4,2.5,2001
"11604",321257014,315000,2018-11-09,2004-02-26,0.1652,"0","0",56,"0","0","0","0","0","1","0",1348,"6","5","0","0","0","1","1","0",1,2,4,1.75,1993
"11605",321258034,307000,2018-09-20,2004-02-26,0.2799,"0","0",56,"0","0","0","0","0","1","0",1507,"6","5","0","0","0","1","1","0",1,1,3,1.75,1989
"11606",321262097,649988,2018-01-16,2004-03-27,0.4403,"1","0",56,"0","1","0","1","0","1","0",3224,"6","6","0","1","1","1","1","0",1,2,5,3,1998
"11607",321262104,470000,2018-07-21,2004-06-26,0.313,"0","0",56,"0","1","1","1","0","1","0",2975,"6","5","0","0","0","1","1","0",1,2,4,2.75,1979
"11608",321262128,4e+05,2018-06-14,2004-06-26,0.305,"1","0",56,"0","1","0","1","0","1","0",1164,"6","5","0","1","0","1","0","1",0,1,3,1.5,1976
"11609",321275019,334100,2018-12-12,2004-03-27,0.1798,"0","0",56,"0","1","0","1","0","1","0",1566,"6","5","0","0","0","0","1","0",1,2,3,2.25,1990
"11610",321275039,404000,2018-01-31,2004-03-27,0.1515,"1","0",56,"0","1","0","1","0","1","0",3219,"6","8","0","0","0","1","1","0",1,2,4,2,2007
"11611",415231019,390000,2018-12-12,2001-06-02,5.1,"0","0",36,"0","0","0","0","0","0","0",2417,"6","5","0","0","0","1","1","0",1,2,4,2.5,1999
"11612",415235019,360000,2018-06-15,2001-06-02,0.7,"1","0",36,"0","0","0","0","0","0","0",2402,"6","4","0","0","0","0","0","0",1,2,1,2,1998
"11613",416063009,225000,2018-11-14,2001-06-04,2.3,"0","0",214,"0","0","0","0","0","0","0",2901,"6","5","0","0","0","0","0","0",1,1,1,1.5,1993
"11614",416071031,440000,2018-11-15,2001-06-04,5.101,"0","0",214,"0","1","0","0","0","0","0",1785,"6","6","0","1","1","1","1","0",1,1,4,2.25,2002
"11615",416105038,280000,2018-12-14,2001-06-05,1.63,"0","0",214,"0","0","0","0","0","0","0",2346,"6","5","0","0","0","0","0","0",1,1,3,2,2000
"11616",416108010,298900,2018-03-20,2001-06-05,1.5,"0","0",214,"0","0","0","0","0","1","0",1060,"6","5","1","0","0","1","0","1",1,1,2,1,1993
"11617",416112005,605000,2018-03-19,2001-06-02,10,"0","0",214,"0","0","0","0","0","1","0",2076,"6","5","0","0","0","0","0","0",1,2,3,3,2014
"11618",416113010,493000,2018-09-24,2001-06-02,5,"0","0",214,"0","1","1","1","1","1","0",2252,"6","5","0","0","0","1","1","0",0,2,3,2.25,2018
"11619",416211003,80000,2018-06-07,2001-06-02,1.4,"0","0",214,"0","0","0","0","0","0","0",1022,"5","2","0","0","0","1","0","0",1,1,2,1,1983
"11620",416211027,335000,2018-11-21,2001-06-02,5.93,"0","1",214,"0","0","0","0","0","0","0",2730,"6","4","0","0","0","0","0","0",1,2,3,2,2008
"11621",416222022,234900,2018-04-04,2001-06-02,5,"0","0",214,"0","0","0","0","0","0","1",3466,"6","5","0","0","0","0","0","0",1,1,3,2,1997
"11622",417023014,630200,2018-07-05,2001-06-09,4.27,"0","0",152,"0","0","0","0","0","0","0",4059,"5","3","0","0","0","0","0","0",0,3,2,2.5,2000
"11623",417024000,458000,2018-09-04,2001-06-09,10,"0","0",152,"0","1","0","0","0","0","0",2332,"6","5","1","0","0","1","0","0",1,1,4,1,1978
"11624",417032022,393000,2018-11-21,2001-06-09,2.5,"0","0",152,"0","0","0","0","0","0","0",2688,"6","4","0","0","0","0","0","0",1,2,3,2,2002
"11625",417052009,365000,2018-09-24,2001-06-12,5,"0","0",152,"0","1","0","0","0","0","0",1456,"6","5","0","0","0","1","0","1",1,1,3,1.25,1987
"11626",417094022,257500,2018-03-22,2001-06-04,4.94,"0","0",152,"0","0","0","0","0","0","0",1752,"6","5","0","0","0","1","0","0",1,1.5,3,1.75,1990
"11627",417104034,297000,2018-03-22,2001-06-10,4.74,"0","0",152,"0","0","0","0","0","0","0",2464,"6","5","0","0","0","0","0","0",1,1,3,2,1999
"11628",417145009,180000,2018-03-02,2001-06-05,1.25,"0","0",152,"0","0","0","0","0","0","0",1992,"6","2","0","0","0","0","0","0",1,2,3,1,1992
"11629",417145014,173775,2018-12-20,2001-06-05,1.2599,"0","0",152,"0","0","0","0","0","0","0",1188,"6","1","0","0","0","1","0","0",0,1,3,2,1993
"11630",417161042,139000,2018-03-23,2001-06-04,6.59,"0","0",152,"0","0","0","0","0","0","0",2888,"4","2","0","0","0","0","0","0",1,1,3,1,1988
"11631",417164015,301450,2018-05-14,2001-06-04,2,"0","0",152,"0","0","0","0","0","0","0",1776,"6","5","0","0","0","0","0","0",1,1,3,2,1992
"11632",417214006,564000,2018-05-10,2001-06-04,4.99,"0","0",152,"0","0","0","0","0","0","0",4068,"6","6","0","0","0","0","0","0",1,3,3,2.5,2002
"11633",417276002,287000,2018-01-23,2001-06-04,6.587,"0","0",152,"0","1","0","0","0","0","0",1232,"5","4","0","0","0","1","1","0",1,1,3,1.75,1992
"11634",417302020,280000,2018-02-14,2001-06-04,4.0114,"0","0",152,"0","1","0","0","0","1","0",908,"4","3","0","0","0","1","0","0",1,1,2,1,1960
"11635",417313000,175100,2018-11-29,2001-06-04,8.14,"0","0",152,"0","0","0","0","0","1","0",2302,"3","2","0","0","0","0","0","0",1,1,4,1.75,1971
"11636",417321012,132150,2018-04-27,2001-06-04,2.27,"0","0",152,"0","0","0","0","0","0","0",840,"6","2","0","0","0","1","0","0",1,1,2,1,1990
"11637",417321019,298000,2018-05-07,2001-06-04,1,"0","0",152,"0","0","0","0","0","0","0",1500,"6","4","0","0","0","1","0","1",1,1,4,1.5,1985
"11638",417343011,255000,2018-01-23,2001-06-05,5,"0","0",152,"0","1","0","0","0","0","0",1512,"6","5","0","0","0","1","0","0",0,1,3,2,1995
"11639",418017001,250000,2018-09-27,2005-01-06,1,"0","0",1043,"0","1","0","0","0","0","0",1886,"6","4","0","0","0","1","0","0",1,1,4,2.5,1986
"11640",418025010,5e+05,2018-06-18,2005-01-06,1.1918,"0","0",1043,"0","0","0","0","0","1","0",3206,"6","4","0","0","0","1","0","0",2,4,4,2.75,1992
"11641",418035056,385500,2018-02-14,2005-10-01,1.4199,"0","0",1043,"0","0","0","0","0","0","0",1934,"6","5","0","0","0","1","1","0",1,1,3,2,1994
"11642",418035108,183000,2018-06-28,2005-10-01,0.8,"0","0",1043,"0","1","0","0","0","1","0",2358,"6","5","0","0","0","0","0","0",1,1,4,2,1995
"11643",418047011,550000,2018-04-02,2006-07-03,2.12,"0","0",1043,"0","0","0","0","0","1","0",3257,"5","4","0","0","0","1","0","0",1,2.5,4,3.5,1992
"11644",418092004,222500,2018-11-15,2006-07-02,4.773,"0","0",1043,"0","0","0","1","0","1","0",1960,"6","2","0","0","0","0","0","0",0,2,1,1,1990
"11645",418115064,260000,2018-06-01,2005-10-01,0.5,"0","0",1043,"0","1","0","0","0","0","0",1668,"6","4","0","0","0","0","0","0",0,1,3,2,1998
"11646",418127010,450000,2018-04-30,2001-06-10,3.52,"0","0",1043,"0","1","0","0","0","0","0",1503,"6","5","0","0","0","1","1","0",0,1,3,1.75,1990
"11647",418133044,215000,2018-12-28,2001-06-10,1.0515,"0","0",1043,"0","0","0","0","0","0","0",1560,"3","2","0","0","0","0","0","0",1,1,2,1,1969
"11648",418143007,466000,2018-05-16,2001-06-09,2.03,"0","0",1043,"0","1","0","0","0","0","0",2927,"6","5","0","0","0","1","1","0",1,1.5,3,2,1985
"11649",418163040,4e+05,2018-03-02,2001-06-12,4.96,"0","0",1043,"0","0","0","1","0","0","0",1034,"6","5","0","1","1","1","1","1",1,1,4,1.75,1984
"11650",418173012,360000,2018-09-19,2001-06-12,5,"0","0",1043,"0","1","0","0","0","1","0",2112,"6","2","0","0","0","0","0","0",1,2,2,1,1988
"11651",418182035,625000,2018-01-01,2006-08-01,1.2401,"0","0",1043,"0","1","0","0","0","0","0",4526,"6","6","0","0","0","0","0","0",1,2,3,1.75,2007
"11652",418188038,340000,2018-08-16,2006-08-01,1.1926,"0","0",1043,"0","1","0","0","0","1","0",2490,"6","6","0","0","0","0","0","0",0,2,3,2,1992
"11653",418215008,422000,2018-05-25,2001-06-12,1.1192,"1","0",1043,"0","0","0","0","0","0","0",1844,"6","5","0","0","0","1","1","0",0,1,3,1.75,2017
"11654",418215012,560000,2018-07-23,2001-06-12,1.1175,"1","0",1043,"0","0","0","0","0","0","0",2454,"6","6","0","0","0","1","1","0",1,1,4,2,2017
"11655",418242018,215000,2018-08-13,2001-06-10,5,"0","0",1043,"0","0","0","0","0","0","0",2304,"4","5","0","0","0","0","0","0",0,2,2,1.75,1986
"11656",418281044,165118,2018-11-29,2001-06-12,1.5199,"0","0",1043,"0","0","0","0","0","1","0",2404,"6","5","0","0","0","1","1","0",1,2,4,2.25,1999
"11657",418284019,375000,2018-11-27,2001-06-12,7.47,"0","0",1043,"0","0","0","0","0","1","0",3192,"6","6","0","0","0","0","0","0",1,1,3,2,1998
"11658",418296009,255000,2018-12-07,2001-06-12,0.4,"0","0",1043,"0","0","0","0","0","1","0",2086,"6","4","0","0","0","0","0","0",0,2,3,2,1997
"11659",418306012,405000,2018-09-17,2001-06-12,2.58,"0","0",1043,"0","0","0","0","0","1","0",2139,"6","5","0","0","0","1","1","0",1,2,3,1.5,1988
"11660",418321093,240000,2018-08-17,2001-06-12,3.49,"0","0",1043,"0","0","0","0","0","0","0",960,"6","1","0","0","0","1","0","0",1,1,2,1,1980
"11661",418326049,70788,2018-09-05,2001-06-12,1.25,"0","0",1043,"0","0","0","0","0","0","0",1508,"6","5","0","0","0","1","1","0",1,2,3,2.5,1995
"11662",418326059,370000,2018-01-24,2001-06-12,1.16,"0","0",1043,"0","0","0","0","0","1","0",1820,"6","5","0","0","0","1","1","0",2,2,4,2.5,1993
"11663",418326078,420000,2018-11-07,2001-06-12,1.26,"0","0",1043,"0","0","0","0","0","0","0",2489,"6","4","0","0","0","0","0","0",1,2,3,2.5,1998
"11664",418335007,268000,2018-09-06,2001-06-12,1.0699,"0","0",1043,"0","0","0","0","0","1","0",1258,"6","5","0","0","0","1","1","0",1,1,2,1,1990
"11665",418336012,320000,2018-04-26,2001-06-12,1,"0","0",1043,"0","0","0","0","0","0","0",1783,"6","4","0","0","0","0","0","0",0,2,3,2,2006
"11666",418342020,375000,2018-05-17,2001-06-09,4.88,"0","0",1043,"0","0","0","0","0","1","0",2588,"6","4","0","0","0","0","0","0",0,2,3,2.25,1987
"11667",418355020,510000,2018-06-20,2001-06-09,2,"0","0",1043,"0","0","0","0","0","0","0",2755,"6","5","0","0","0","1","1","0",2,1,3,2.5,2006
"11668",418358012,315000,2018-07-31,2001-06-09,2.5,"0","0",1043,"0","0","0","0","0","0","0",1352,"6","7","0","0","0","1","0","0",0,1,3,1.5,1994
"11669",418368004,3e+05,2018-08-21,2001-06-10,2.5,"0","0",1043,"0","0","0","0","0","0","0",2968,"6","2","0","0","0","0","0","0",0,1,2,2,1994
"11670",419015016,690000,2018-02-02,2008-10-02,1.31,"1","0",6433,"0","0","0","0","0","1","0",3428,"6","7","0","0","0","1","1","1",2,2,3,3.25,1998
"11671",419016059,545000,2018-11-15,2008-10-02,1.1899,"0","0",6433,"0","1","0","0","0","1","0",2344,"6","6","0","0","0","1","1","0",1,2,3,2.25,1989
"11672",419017055,625000,2018-09-10,2008-12-04,1.15,"0","0",6433,"0","1","0","0","0","1","0",2823,"6","6","1","0","0","1","1","0",1,2,3,2.25,1999
"11673",419031075,328000,2018-09-27,2008-10-01,0.33,"0","0",6433,"0","0","1","0","0","1","0",2054,"6","6","0","0","0","1","1","0",1,2,3,2.75,1993
"11674",419032031,549000,2018-04-27,2008-10-01,0.5199,"0","0",6433,"0","1","1","0","0","1","0",2566,"6","5","0","0","0","1","0","0",2,1,3,1.75,1981
"11675",419065018,292500,2018-05-15,2009-09-15,0.5282,"0","0",6433,"0","0","0","0","0","1","0",1884,"6","4","0","0","0","0","0","0",1,1,3,1.75,1977
"11676",419074032,350450,2018-08-15,2008-11-01,0.41,"0","0",6433,"0","0","0","0","0","1","0",1600,"6","5","0","0","0","1","0","1",1,1,3,1.75,1979
"11677",419087012,505000,2018-05-18,2008-11-01,2.2,"0","0",6433,"0","0","0","0","0","1","0",2428,"6","5","0","0","0","1","1","1",1,2,4,2.5,1987
"11678",419088010,242000,2018-12-22,2008-11-01,0.2359,"0","0",6433,"0","0","0","0","0","1","0",1098,"6","4","0","0","0","1","1","0",1,1,3,1,1986
"11679",419092092,273000,2018-09-13,2008-11-01,0.2418,"0","0",6433,"0","1","1","0","0","1","0",1110,"6","5","0","0","0","1","1","0",1,1,3,1.5,1983
"11680",419101073,350000,2018-07-24,2008-12-03,0.75,"0","0",6433,"0","1","1","0","0","1","0",1829,"6","4","0","0","0","1","0","0",1,1,4,1.75,1986
"11681",419103060,290000,2018-10-12,2008-12-03,0.2,"0","0",6433,"0","1","1","0","0","0","0",1290,"6","4","0","0","0","0","1","0",1,1,3,1.5,1983
"11682",419104055,460000,2018-02-26,2008-12-03,1.5,"0","0",6433,"0","1","0","0","0","1","0",1846,"6","5","0","0","0","1","1","0",1,2,3,2.25,1987
"11683",419108002,280000,2018-04-03,2008-12-03,0.1899,"0","0",6433,"0","0","0","0","0","1","0",1273,"6","4","0","0","0","1","0","0",0,1,3,1,1990
"11684",419112079,157671,2018-01-03,2008-12-03,0.7899,"0","0",6433,"0","1","0","0","0","1","0",1008,"6","5","0","0","0","0","0","0",0,1,3,1.75,1979
"11685",419115048,444000,2018-07-13,2008-12-04,0.4399,"0","0",6433,"1","1","0","0","0","1","0",2064,"6","5","0","0","0","1","1","1",1,1,3,2.25,1988
"11686",419143052,190000,2018-04-26,2008-12-04,0.29,"0","0",6433,"0","0","0","0","0","1","0",1221,"3","3","1","0","0","1","0","0",1,1,4,1,1959
"11687",419147031,387500,2018-07-09,2008-12-04,0.8899,"0","0",6433,"0","0","0","0","0","1","0",2375,"6","5","0","0","0","1","1","1",1,1,3,1.75,1987
"11688",419161076,349950,2018-06-15,2008-05-13,0.9421,"0","0",6433,"0","1","0","0","0","1","0",1951,"6","5","0","0","0","1","0","0",1,1,4,2,1979
"11689",419163026,275000,2018-09-21,2008-05-13,0.3328,"0","0",6433,"0","0","0","1","0","1","0",1282,"6","3","0","0","0","1","0","0",0,1,2,1.5,1998
"11690",419163061,189950,2018-06-01,2008-05-13,0.63,"0","0",6433,"0","1","0","1","0","1","0",1694,"1","1","0","0","0","1","0","0",0,1,3,2,1968
"11691",419176003,350000,2018-09-11,2008-04-13,0.55,"0","0",6433,"0","0","0","0","0","1","0",1688,"6","4","0","0","0","1","1","0",1,2,3,1.5,1988
"11692",419206039,550000,2018-05-09,2008-04-13,0.3318,"0","0",6433,"0","0","0","0","0","0","0",2364,"6","7","0","0","0","1","1","0",1,1,3,2.5,2007
"11693",419215002,480000,2018-07-18,2008-05-13,0.7114,"0","0",6433,"0","0","0","1","1","1","0",3003,"6","5","0","0","0","0","0","0",1,3,3,2.5,2005
"11694",419215049,319000,2018-03-22,2008-05-13,0.6099,"0","0",6433,"0","0","0","1","1","1","0",1680,"6","4","0","0","0","1","1","0",2,1,4,2,1986
"11695",419216001,429000,2018-11-24,2008-05-13,3.01,"0","0",6433,"0","0","0","1","1","1","0",1240,"6","4","1","0","0","0","1","1",0,1,2,1.75,2005
"11696",419218047,356000,2018-12-21,2008-05-13,0.38,"0","0",6433,"0","0","1","1","1","1","0",1972,"6","5","0","0","0","0","1","0",2,1,4,3.5,1990
"11697",419225043,307500,2018-05-03,2008-03-14,0.28,"0","0",6433,"0","0","0","1","1","1","0",1222,"6","5","0","0","0","1","1","0",1,1,3,1.75,1991
"11698",419238018,120000,2018-09-04,2008-03-14,1.25,"0","0",6433,"0","0","0","0","0","1","0",1280,"4","3","0","0","0","0","0","0",1,2,3,1,1984
"11699",419246032,5e+05,2018-05-10,2008-03-14,1.15,"1","0",6433,"0","0","0","0","0","1","0",3576,"4","5","0","0","0","1","1","0",1,2,3,2.5,1988
"11700",419246049,662900,2018-06-25,2008-03-14,0.7,"1","0",6433,"0","0","0","0","0","1","0",3227,"6","8","0","0","0","1","0","1",1,2,3,3.25,1993
"11701",419262039,439950,2018-11-30,2008-04-14,0.3,"0","0",6433,"0","0","0","0","0","1","0",2504,"6","5","0","0","0","0","1","0",2,1,6,4,2003
"11702",419265047,161204,2018-12-06,2008-04-14,0.3,"0","0",6433,"0","0","0","0","0","1","0",1984,"6","3","0","0","0","0","0","0",0,2,3,2,1990
"11703",419265052,409000,2018-03-13,2008-04-14,0.8899,"0","0",6433,"0","0","0","0","0","1","0",2576,"6","5","0","0","0","1","1","0",2,1,4,4,2004
"11704",419293041,244473,2018-11-21,2007-04-02,0.7872,"0","0",6433,"0","0","0","0","0","1","0",1040,"5","1","0","0","0","1","0","0",0,1,2,1,1973
"11705",419306036,259000,2018-06-18,2007-04-02,0.6,"0","0",6433,"0","0","0","0","0","1","0",1800,"6","4","0","0","0","0","0","0",0,2,2,2,1994
"11706",420023025,364950,2018-03-14,2004-01-01,0.63,"0","0",4215,"0","0","0","0","0","1","0",1832,"6","4","0","0","0","1","1","0",1,2,4,1,1968
"11707",420031056,435000,2018-05-14,2004-04-02,1.68,"0","0",4215,"0","0","1","0","0","1","0",2014,"5","3","0","0","0","0","0","0",2,2.5,5,2.5,1968
"11708",420034049,303000,2018-07-30,2004-01-01,0.31,"0","0",4215,"0","0","1","1","0","1","0",1038,"6","4","0","0","0","1","1","0",1,1,2,1,1991
"11709",420036019,410000,2018-07-27,2004-04-02,0.55,"0","0",4215,"0","0","1","1","0","1","0",1572,"6","5","0","0","0","1","1","0",1,2,3,2.25,1991
